,price,load_forecast,wind_solar
2025-01-02 09:00:00+01:00,40.257338894175795,555.8752148035284,444.37721150837916
2025-01-02 10:00:00+01:00,47.892856271242664,587.4300762929154,514.0463081101929
2025-01-02 11:00:00+01:00,49.56615651139949,497.18670484299156,440.9732198528594
2025-01-02 12:00:00+01:00,34.35654306112694,509.0196367799623,559.0197165874507
2025-01-02 13:00:00+01:00,39.23619888297602,412.9053398011239,457.21104316000816
2025-01-02 14:00:00+01:00,28.016429819333997,402.9081474628668,340.8974229206401
2025-01-02 15:00:00+01:00,33.25659307452097,423.8067522635077,466.6026419336576
2025-01-02 16:00:00+01:00,37.15298787040475,420.9846778755493,447.99348012256985
2025-01-02 17:00:00+01:00,28.323992247456097,391.9836782108306,493.42319858256826
2025-01-02 18:00:00+01:00,28.634233441075615,379.2842804581724,462.5946284419289
2025-01-02 19:00:00+01:00,31.781383328464152,377.8095189074528,422.01276167924226
2025-01-02 20:00:00+01:00,38.31283165327958,354.4750207646642,367.7206490639627
2025-01-02 21:00:00+01:00,35.91498530513213,396.3055889355927,418.48439801412974
2025-01-02 22:00:00+01:00,26.850305021393083,428.934565801026,386.409538167966
2025-01-02 23:00:00+01:00,31.483970166906875,503.4091103040845,399.9093883881948
2025-01-03 00:00:00+01:00,38.83850320015398,514.4381220649142,459.66482641494554
2025-01-03 01:00:00+01:00,41.13467350761874,482.29665412928074,513.7311314114854
2025-01-03 02:00:00+01:00,29.947317183828268,573.8520924597042,449.9694826850641
2025-01-03 03:00:00+01:00,46.82974394186937,577.4299187077565,370.44175309215586
2025-01-03 04:00:00+01:00,44.00856898606744,587.7449618228142,452.4660396049221
2025-01-03 05:00:00+01:00,57.03078512006925,638.3909611977745,490.06748052619764
2025-01-03 06:00:00+01:00,51.00357223376931,655.0595590527388,399.74676097794594
2025-01-03 07:00:00+01:00,54.23527656039686,647.9790761060344,423.5350478602692
2025-01-03 08:00:00+01:00,48.58129597142861,582.8760961353138,430.9703159303749
2025-01-03 09:00:00+01:00,36.35932245024725,579.7060158447096,390.9909905398031
2025-01-03 10:00:00+01:00,50.547294763544144,574.0674763199672,462.649927886108
2025-01-03 11:00:00+01:00,48.192091838426705,564.4542126038336,424.188498763526
2025-01-03 12:00:00+01:00,44.38637147702697,489.7543462425016,451.2125283892665
2025-01-03 13:00:00+01:00,66.17306546640415,467.5015186656433,385.86129730381003
2025-01-03 14:00:00+01:00,25.81717416535946,410.9395241576795,408.36299117774456
2025-01-03 15:00:00+01:00,44.69741458993777,383.3905609130545,466.35497408530364
2025-01-03 16:00:00+01:00,37.28648291575801,424.5822995955536,411.5942485893267
2025-01-03 17:00:00+01:00,36.79494998101245,428.9056750802968,516.5840987555853
2025-01-03 18:00:00+01:00,36.234918835492174,381.9692697304503,410.254096913185
2025-01-03 19:00:00+01:00,34.89524396994734,418.3244611599328,441.47014248150936
2025-01-03 20:00:00+01:00,32.16972085957406,411.0556056751567,476.86544778756956
2025-01-03 21:00:00+01:00,41.59973765138676,399.9231669973209,359.31761954726346
2025-01-03 22:00:00+01:00,34.507425688761636,454.9714415431127,342.1954655948763
2025-01-03 23:00:00+01:00,51.49809448408638,519.2123849595367,353.95309046541036
2025-01-04 00:00:00+01:00,37.98352375010041,504.42941297088703,494.626864971032
2025-01-04 01:00:00+01:00,42.073501219410325,583.5017892309082,403.9047525050505
2025-01-04 02:00:00+01:00,34.1383283499913,486.9118410214933,559.4076240830855
2025-01-04 03:00:00+01:00,58.31232908757298,615.014083017828,403.2852798668034
2025-01-04 04:00:00+01:00,45.88129975824948,612.0386546454633,440.7252249595247
2025-01-04 05:00:00+01:00,48.55329977922891,612.4450727848977,508.60315742806665
2025-01-04 06:00:00+01:00,42.037591223817046,628.2570174402507,531.802304207629
2025-01-04 07:00:00+01:00,46.871911105932824,561.788225860847,534.5728386314928
2025-01-04 08:00:00+01:00,50.606632737359604,602.8370859631929,491.91597132933
2025-01-04 09:00:00+01:00,57.84784465808405,601.0703850319237,482.70078609024597
2025-01-04 10:00:00+01:00,47.09211696580129,609.841015486431,461.124007259732
2025-01-04 11:00:00+01:00,46.456162664723976,521.0143730082788,470.41571360800475
2025-01-04 12:00:00+01:00,43.30583344134721,481.24938605739,403.9383739832462
2025-01-04 13:00:00+01:00,49.71531391149661,459.393197424347,390.58771562855753
2025-01-04 14:00:00+01:00,36.811823657697474,472.96625767524785,431.3289369291253
2025-01-04 15:00:00+01:00,43.381329551822056,430.51391369159046,422.9884286734264
2025-01-04 16:00:00+01:00,35.61966630459005,385.6883395770418,408.8362573333091
2025-01-04 17:00:00+01:00,35.26165672942255,404.99111798289806,466.3170321725086
2025-01-04 18:00:00+01:00,34.68498933503991,388.4165206246268,479.2629202281984
2025-01-04 19:00:00+01:00,39.1958688963185,418.6524447054841,435.9180041142652
2025-01-04 20:00:00+01:00,31.918832359594752,380.5195528737324,505.37416385243597
2025-01-04 21:00:00+01:00,40.96104189553526,410.82151600386686,374.4132040929976
2025-01-04 22:00:00+01:00,48.62057784495887,433.7409495502208,421.814686835687
2025-01-04 23:00:00+01:00,45.91886398018517,430.5404602879194,395.6565437695326
2025-01-05 00:00:00+01:00,52.58483040934828,515.760792210933,339.39361695722704
2025-01-05 01:00:00+01:00,42.869333951708654,545.7671274766948,428.5864135187451
2025-01-05 02:00:00+01:00,41.62106739085758,567.0305875982694,426.63307239171587
2025-01-05 03:00:00+01:00,50.47762896891467,584.692383640127,508.3929349729866
2025-01-05 04:00:00+01:00,50.78618607913096,568.3391100916159,464.2610320386189
2025-01-05 05:00:00+01:00,60.185715192972474,610.1689233707231,381.5111065944198
2025-01-05 06:00:00+01:00,42.3548581032726,616.5957484031926,525.4250761275895
2025-01-05 07:00:00+01:00,44.79502066297412,598.7199649770353,493.77213258714767
2025-01-05 08:00:00+01:00,38.04778136566383,605.961661003148,461.8253329843108
2025-01-05 09:00:00+01:00,47.02041504964827,603.8515233458176,421.39624286838847
2025-01-05 10:00:00+01:00,57.997249280607136,623.4627609353116,384.74848597470606
2025-01-05 11:00:00+01:00,43.226991586112916,543.1728036962534,414.1101090073274
2025-01-05 12:00:00+01:00,45.232785356602086,514.6036956206786,487.15787879608934
2025-01-05 13:00:00+01:00,36.1941221005312,473.5855210137082,526.9497631076105
2025-01-05 14:00:00+01:00,34.90788004675126,389.3140474400245,509.8826242244895
2025-01-05 15:00:00+01:00,32.05646982583135,421.22895389313356,408.27797672156635
2025-01-05 16:00:00+01:00,39.727336156531855,404.76104174309387,376.7395761464295
2025-01-05 17:00:00+01:00,22.35439465547002,464.8633481188661,439.7647601564402
2025-01-05 18:00:00+01:00,37.97306516705231,381.10635495556204,344.2984795327375
2025-01-05 19:00:00+01:00,26.262757497763342,400.0125050143159,448.87883352011914
2025-01-05 20:00:00+01:00,44.33712130066537,401.9127823537058,425.34031849594663
2025-01-05 21:00:00+01:00,41.50554094956979,386.9640290280241,409.41862271746794
2025-01-05 22:00:00+01:00,47.550326213961654,481.1618683344463,352.98529444754024
2025-01-05 23:00:00+01:00,50.69263260541942,498.37688946729634,458.4004531393659
2025-01-06 00:00:00+01:00,39.93449189123761,531.9790942070862,407.2688659059635
2025-01-06 01:00:00+01:00,56.18934439720687,512.0247975642551,375.4080661035446
2025-01-06 02:00:00+01:00,60.60143540399591,610.3319651238778,290.2907972249766
2025-01-06 03:00:00+01:00,44.34226683048996,551.0454176544122,432.5281626365272
2025-01-06 04:00:00+01:00,53.69967519803195,629.7768970639356,522.5164877225462
2025-01-06 05:00:00+01:00,44.07593840435903,689.8729037247823,516.9668686164525
2025-01-06 06:00:00+01:00,44.5228739909566,598.5320460418742,411.04909505974547
2025-01-06 07:00:00+01:00,46.626947649466985,607.1703030623999,403.79330487097
2025-01-06 08:00:00+01:00,45.44207243605689,615.1607252025567,457.3426206928102
2025-01-06 09:00:00+01:00,42.98106950113438,577.9966799146946,383.98463592964447
2025-01-06 10:00:00+01:00,50.6824522591993,521.7282328638108,448.99350288003234
2025-01-06 11:00:00+01:00,42.04035535258596,541.3633104522783,472.2079218082936
2025-01-06 12:00:00+01:00,40.887748509851,476.37902438401164,495.2505690832744
2025-01-06 13:00:00+01:00,38.905901037068325,491.39762330254774,428.8962040650614
2025-01-06 14:00:00+01:00,27.36749590762731,420.66540876878076,423.7202203802108
2025-01-06 15:00:00+01:00,44.21375426053541,469.8933542039353,390.00477855123097
2025-01-06 16:00:00+01:00,25.6737238542932,380.82748857157503,392.55989018706606
2025-01-06 17:00:00+01:00,35.64550866102406,382.67519115493633,422.5799632939827
2025-01-06 18:00:00+01:00,28.458441576821507,412.65365231688486,452.27218322986795
2025-01-06 19:00:00+01:00,44.064996856241265,355.4111071480879,479.5831392007215
2025-01-06 20:00:00+01:00,44.38731104163382,411.148885379786,393.7449603550418
2025-01-06 21:00:00+01:00,38.04956557506039,462.60960468188193,508.53833633703516
2025-01-06 22:00:00+01:00,44.76974927798826,400.0236387589579,420.34772783693063
2025-01-06 23:00:00+01:00,36.57241437670777,482.7288661394613,432.83554317163725
2025-01-07 00:00:00+01:00,48.39817970150236,517.4131274194009,397.68710539205637
2025-01-07 01:00:00+01:00,52.49321245833446,564.12961515757,313.83567633580043
2025-01-07 02:00:00+01:00,44.364609457238366,532.5081222656057,479.24995916750004
2025-01-07 03:00:00+01:00,52.04987116898617,554.8557589418057,471.8898842040692
2025-01-07 04:00:00+01:00,55.30757649781261,629.1979390145877,420.98131149353685
2025-01-07 05:00:00+01:00,52.26268994514041,634.437282943632,438.39722521069115
2025-01-07 06:00:00+01:00,39.864775119383594,637.1314291023245,460.8446502346525
2025-01-07 07:00:00+01:00,48.11817771001113,635.9211890315456,356.9203965051204
2025-01-07 08:00:00+01:00,48.508281203063916,593.1389503987261,408.5950554821328
2025-01-07 09:00:00+01:00,47.65602140738819,601.437068249164,474.7609233305389
2025-01-07 10:00:00+01:00,43.029977991771574,578.4088177909086,372.33321819098506
2025-01-07 11:00:00+01:00,57.63569980296695,519.2443864634597,449.725585957779
2025-01-07 12:00:00+01:00,58.3450131023678,565.5898789262909,367.21859911827727
2025-01-07 13:00:00+01:00,44.84434313192991,492.7733458069994,458.36918847112383
2025-01-07 14:00:00+01:00,37.93424887887166,413.87753867586883,433.2656152345733
2025-01-07 15:00:00+01:00,41.222728524940855,444.4604381085775,354.29109855417204
2025-01-07 16:00:00+01:00,27.1442916588341,376.4531450309959,493.2846570723061
2025-01-07 17:00:00+01:00,39.57124364370339,417.3180825495336,398.3181105095451
2025-01-07 18:00:00+01:00,41.22758319863759,424.37451096217035,394.5350674987285
2025-01-07 19:00:00+01:00,26.89149507187299,369.0850748867087,445.0761492109947
2025-01-07 20:00:00+01:00,38.38156897154277,434.59487901514524,492.47955682088326
2025-01-07 21:00:00+01:00,39.92701723048985,437.14725765765746,384.25659840052765
2025-01-07 22:00:00+01:00,29.484594282568775,474.2784483917829,438.1316818418461
2025-01-07 23:00:00+01:00,38.70587822023978,535.462147659264,456.4885143659762
2025-01-08 00:00:00+01:00,38.90333695168579,503.62065828897505,470.80673362807113
2025-01-08 01:00:00+01:00,54.69289483792846,519.428502250639,444.9735310287752
2025-01-08 02:00:00+01:00,49.285128427590365,544.2968688802955,417.8000613107478
2025-01-08 03:00:00+01:00,40.47788131385055,571.3608069624838,394.77194223247795
2025-01-08 04:00:00+01:00,52.05340977626276,612.5922989407708,440.45864741723267
2025-01-08 05:00:00+01:00,43.64207356983939,637.1279601682487,382.54450266563356
2025-01-08 06:00:00+01:00,63.249770704652796,639.2830257489618,290.0839290901836
2025-01-08 07:00:00+01:00,47.95660825387064,651.70889839483,457.9794434727973
2025-01-08 08:00:00+01:00,47.10197947356788,615.2954069795311,481.3481953192237
2025-01-08 09:00:00+01:00,63.60105489531025,639.4411378261665,318.004831487822
2025-01-08 10:00:00+01:00,40.63297767363317,563.0425967719225,385.66491802941704
2025-01-08 11:00:00+01:00,40.35166396745824,623.6456621790524,467.1091663151738
2025-01-08 12:00:00+01:00,36.72249430402469,529.7523222020113,539.0262267504988
2025-01-08 13:00:00+01:00,45.99518494002474,454.2092896642702,437.19113864868433
2025-01-08 14:00:00+01:00,30.025202908634324,418.85552682722783,399.7513062034572
2025-01-08 15:00:00+01:00,22.36302079198797,440.60366048397105,427.0066312096719
2025-01-08 16:00:00+01:00,31.118558065962254,400.355369755153,504.89527422232317
2025-01-08 17:00:00+01:00,42.145788073346175,416.49121743713573,403.8532443086872
2025-01-08 18:00:00+01:00,45.664662211512976,405.1794305062675,396.1918529324013
2025-01-08 19:00:00+01:00,34.31364085533512,392.8863352346668,412.0142771558123
2025-01-08 20:00:00+01:00,34.891365949597436,381.6554417728764,388.48502285197833
2025-01-08 21:00:00+01:00,42.07304992011431,380.68407128609954,442.2849690646537
2025-01-08 22:00:00+01:00,24.34134594671482,437.58685320705047,517.385376188392
2025-01-08 23:00:00+01:00,39.913617483261085,505.6159801864627,452.3054169207154
2025-01-09 00:00:00+01:00,45.28470651977027,518.7675179770486,424.5971974600745
2025-01-09 01:00:00+01:00,46.15218962513085,506.03082770408525,422.62430912061166
2025-01-09 02:00:00+01:00,47.23135456131313,577.5401334286779,359.05533213155604
2025-01-09 03:00:00+01:00,47.47725406052877,608.7570407873933,481.37036142374683
2025-01-09 04:00:00+01:00,33.12223723216657,589.7520310212411,433.32301271574875
2025-01-09 05:00:00+01:00,46.8949279296944,632.8675579861964,428.1908768868576
2025-01-09 06:00:00+01:00,46.89170026937287,634.0909672065225,596.8702509586319
2025-01-09 07:00:00+01:00,41.658136827459714,593.9666958729119,452.1525179846732
2025-01-09 08:00:00+01:00,51.98897502213581,627.0013749177236,399.6253200616296
2025-01-09 09:00:00+01:00,52.88661860576623,614.0210551865752,415.8969927561117
2025-01-09 10:00:00+01:00,44.449393050708395,604.8362429484008,494.6371580262266
2025-01-09 11:00:00+01:00,47.80867005983786,575.017052626492,442.8783930932771
2025-01-09 12:00:00+01:00,37.872443139137296,471.01462461442975,365.3009736505205
2025-01-09 13:00:00+01:00,36.62237969262093,453.15166904338633,483.176319295149
2025-01-09 14:00:00+01:00,45.576736106121906,467.7957636694024,403.80766828943916
2025-01-09 15:00:00+01:00,36.28097553700735,442.90547043812313,530.8797613772662
2025-01-09 16:00:00+01:00,32.26450661582302,423.8730877881913,491.2172758521213
2025-01-09 17:00:00+01:00,45.47228038749247,512.015551218096,414.8487777834513
2025-01-09 18:00:00+01:00,38.80531637613018,409.47142097393754,501.2656906531445
2025-01-09 19:00:00+01:00,25.906080947057113,430.5005757038723,440.607648092759
2025-01-09 20:00:00+01:00,43.98280474306375,437.04171010380594,479.85355632249986
2025-01-09 21:00:00+01:00,36.346428797664906,447.03362944993074,461.45151343111263
2025-01-09 22:00:00+01:00,43.3302557056035,442.8866283139321,394.89703981684517
2025-01-09 23:00:00+01:00,51.22531611518901,504.0554968556379,405.03738095051574
2025-01-10 00:00:00+01:00,31.61165260176703,490.51869509839105,489.735673018841
2025-01-10 01:00:00+01:00,41.14283008873371,537.6571787446204,421.4988655344559
2025-01-10 02:00:00+01:00,45.095052171617155,559.1425450996451,418.0552089776831
2025-01-10 03:00:00+01:00,45.738968113870435,601.0124894584936,390.4815031723153
2025-01-10 04:00:00+01:00,63.25689145757398,687.0662569888561,459.417585419456
2025-01-10 05:00:00+01:00,37.620608007648876,573.5965949114538,541.3638781019401
2025-01-10 06:00:00+01:00,50.52975530074125,654.2912572457536,384.8609864270693
2025-01-10 07:00:00+01:00,48.522374463892035,581.2330745535168,439.44860497342086
2025-01-10 08:00:00+01:00,38.64126908801936,603.4685440149678,508.8486599105544
2025-01-10 09:00:00+01:00,48.12918021751801,631.2247831859249,434.2555625774972
2025-01-10 10:00:00+01:00,48.00838181585319,575.6318521073821,460.8562219522696
2025-01-10 11:00:00+01:00,43.343882960943866,512.4293936089416,385.11795573243893
2025-01-10 12:00:00+01:00,40.58821978199685,492.24434025671917,459.65298700016535
2025-01-10 13:00:00+01:00,39.85077648514291,503.033098590256,428.8804188895555
2025-01-10 14:00:00+01:00,27.319760022944607,431.79245258300415,487.52413192377605
2025-01-10 15:00:00+01:00,38.14594560809012,435.3443954795918,497.6069347180205
2025-01-10 16:00:00+01:00,42.4898193569049,411.14755827749997,567.7158142407136
2025-01-10 17:00:00+01:00,34.11629866978149,378.2443419516555,467.2192908004617
2025-01-10 18:00:00+01:00,40.651793237586325,458.02177421427797,454.52744796889124
2025-01-10 19:00:00+01:00,41.24665802491738,416.80992304937035,447.9568472186497
2025-01-10 20:00:00+01:00,26.5024118495893,349.02612548065736,420.57931749924853
2025-01-10 21:00:00+01:00,48.07527101037586,434.4442672352153,455.1618243128675
2025-01-10 22:00:00+01:00,40.30626176871155,433.8498575914665,423.46756163283146
2025-01-10 23:00:00+01:00,52.41780412637025,508.2181661661023,446.66068095326364
2025-01-11 00:00:00+01:00,34.87478067693439,491.28251463447845,505.09930569975944
2025-01-11 01:00:00+01:00,57.91313924647707,542.674328955755,388.8923006553794
2025-01-11 02:00:00+01:00,50.21486399458855,590.2077551568732,496.2133569758137
2025-01-11 03:00:00+01:00,50.66824960495689,625.8836063549488,505.07518228635473
2025-01-11 04:00:00+01:00,49.049844205121715,582.9722930299189,433.31600256980755
2025-01-11 05:00:00+01:00,52.43981286481118,620.9341988669191,333.12668396893173
2025-01-11 06:00:00+01:00,58.098643415415495,620.8097774526308,408.82832956463983
2025-01-11 07:00:00+01:00,47.36155450708778,611.3693589649363,504.0691562474169
2025-01-11 08:00:00+01:00,40.9912294933019,671.944812450025,438.0760258044174
2025-01-11 09:00:00+01:00,44.45033264909378,612.0604018586739,389.25431730461594
2025-01-11 10:00:00+01:00,44.559595261969974,537.2316181574081,413.98068285795057
2025-01-11 11:00:00+01:00,47.02911352589408,573.6522806114053,481.2504302445891
2025-01-11 12:00:00+01:00,45.72159413529372,578.7228226978385,466.5561073294304
2025-01-11 13:00:00+01:00,51.12134033182839,514.9738091916914,427.27282396087674
2025-01-11 14:00:00+01:00,26.026882751153522,409.4770378088392,420.87820832862707
2025-01-11 15:00:00+01:00,39.01696481188933,415.67830085908633,419.6315214671704
2025-01-11 16:00:00+01:00,30.31671322843515,449.1424228089256,393.09891969443635
2025-01-11 17:00:00+01:00,36.433762457044146,377.91695366420794,519.9882133928336
2025-01-11 18:00:00+01:00,37.011474672906985,408.3727196318464,423.10340545879444
2025-01-11 19:00:00+01:00,37.85772918785834,422.38605923565143,500.0773549606363
2025-01-11 20:00:00+01:00,27.204923427001106,383.3271741859844,515.285231515484
2025-01-11 21:00:00+01:00,43.81656437866931,428.4195623632198,489.1349738267595
2025-01-11 22:00:00+01:00,41.01401844813798,357.8201165853873,417.63841328345904
2025-01-11 23:00:00+01:00,42.32112180873134,453.2682221351282,459.40593343619196
2025-01-12 00:00:00+01:00,42.19476777936087,508.83131544769475,438.9501916580041
2025-01-12 01:00:00+01:00,48.28213755069985,510.03314994284653,394.97487894104347
2025-01-12 02:00:00+01:00,45.02636909597703,625.3806991074387,456.37793606363005
2025-01-12 03:00:00+01:00,53.38643060092526,558.3569323930562,381.20798241955976
2025-01-12 04:00:00+01:00,56.34293214048116,607.1300738427127,499.5439414006281
2025-01-12 05:00:00+01:00,57.92099966313555,636.2416764627604,416.9291071126303
2025-01-12 06:00:00+01:00,48.39246050999625,679.646558661473,450.21795477119184
2025-01-12 07:00:00+01:00,49.350144957972006,589.2435946087945,454.324365554857
2025-01-12 08:00:00+01:00,44.46614106625053,655.226321008271,427.21472329234604
2025-01-12 09:00:00+01:00,50.748645318749276,601.5681655624629,469.49466205131364
2025-01-12 10:00:00+01:00,48.864814938801345,546.963100458051,416.4147891464237
2025-01-12 11:00:00+01:00,33.11189346657194,561.3297496296902,483.7248368504121
2025-01-12 12:00:00+01:00,39.45766646931893,522.3801508566936,372.8609879652125
2025-01-12 13:00:00+01:00,38.482622677087974,467.3435682624232,446.47895095487047
2025-01-12 14:00:00+01:00,34.220729992287886,458.5024225391902,537.1064219304642
2025-01-12 15:00:00+01:00,32.337170458071384,419.9961383412511,390.1434057472712
2025-01-12 16:00:00+01:00,41.03641335163447,415.89083189289437,406.27272345130734
2025-01-12 17:00:00+01:00,38.096297939449215,420.36118107043274,465.85536446049565
2025-01-12 18:00:00+01:00,37.508154633578705,443.98886447385013,449.1390610745298
2025-01-12 19:00:00+01:00,28.95935967360046,363.36279586999586,457.69147694122785
2025-01-12 20:00:00+01:00,46.29604838560475,476.4763127750449,464.6193284849331
2025-01-12 21:00:00+01:00,43.43617559798996,372.9929122614288,471.8960454056384
2025-01-12 22:00:00+01:00,34.38412096221165,451.854807138422,495.64496407536103
2025-01-12 23:00:00+01:00,38.0809377504155,502.99959077172423,460.6509048239755
2025-01-13 00:00:00+01:00,47.35841062160645,526.1834770723842,428.99609988021433
2025-01-13 01:00:00+01:00,40.67217826614803,530.1310208580179,474.687667671278
2025-01-13 02:00:00+01:00,42.01209683356141,571.510053529615,536.0530793559022
2025-01-13 03:00:00+01:00,52.329817503244755,587.8165067429541,434.4272952920128
2025-01-13 04:00:00+01:00,39.090312387020234,603.9958267861396,392.3325173776094
2025-01-13 05:00:00+01:00,57.60246629243554,659.1528831056522,496.4130160754901
2025-01-13 06:00:00+01:00,51.942337306594666,648.4641856192848,435.03992441346156
2025-01-13 07:00:00+01:00,51.00667286044144,612.8775323372018,332.42550531043963
2025-01-13 08:00:00+01:00,49.047278361372605,648.6647657574634,483.4300664686625
2025-01-13 09:00:00+01:00,49.91240442212633,611.8255204090173,414.2925733134453
2025-01-13 10:00:00+01:00,38.279874515823245,602.1395846055021,436.5323184959334
2025-01-13 11:00:00+01:00,54.72536170175639,567.7008717103442,457.65799913959216
2025-01-13 12:00:00+01:00,41.79762737238018,492.8838707126711,450.58396660009475
2025-01-13 13:00:00+01:00,41.790150109287815,469.89000442212165,476.5315734680934
2025-01-13 14:00:00+01:00,47.74826381178015,480.17252919403114,419.2846640826493
2025-01-13 15:00:00+01:00,32.27717526949746,451.21201526095155,466.7142725199456
2025-01-13 16:00:00+01:00,40.50978293097011,413.20362476727615,428.0816487319456
2025-01-13 17:00:00+01:00,33.59591979148109,405.3624433849085,477.9995066555166
2025-01-13 18:00:00+01:00,42.37255045366636,436.083667913986,471.8273568117941
2025-01-13 19:00:00+01:00,24.510882390768764,384.09548022057015,394.2870475089117
2025-01-13 20:00:00+01:00,35.40572630303477,430.2435940213017,495.3580884198931
2025-01-13 21:00:00+01:00,35.422751314574505,426.8351277249307,414.26081035543905
2025-01-13 22:00:00+01:00,40.40849989940797,451.22328494351655,481.4618725251987
2025-01-13 23:00:00+01:00,45.62285566421966,519.6587411876463,459.4233482812085
2025-01-14 00:00:00+01:00,37.03260820552929,543.8563117501169,533.8253782636392
2025-01-14 01:00:00+01:00,42.97068474909998,574.5573957727977,430.7428953052905
2025-01-14 02:00:00+01:00,49.45348473364344,618.2581854951059,424.45035461797323
2025-01-14 03:00:00+01:00,43.25694308723955,604.5767502718445,440.9452141294965
2025-01-14 04:00:00+01:00,56.59014149383344,643.4754588734576,426.7572052821693
2025-01-14 05:00:00+01:00,46.05004028071753,625.6969177373605,481.9132895209856
2025-01-14 06:00:00+01:00,37.043172835295756,648.8188118551293,361.1006640020537
2025-01-14 07:00:00+01:00,50.047822449854564,631.1006288041336,389.2320734665654
2025-01-14 08:00:00+01:00,45.78330006220264,625.9267486843902,388.5260483449234
2025-01-14 09:00:00+01:00,37.94316289349001,621.8013457859691,489.4315740225619
2025-01-14 10:00:00+01:00,34.7503976955537,554.5472007834719,527.4468630529793
2025-01-14 11:00:00+01:00,49.96412498891798,612.9237249633425,436.69373349700953
2025-01-14 12:00:00+01:00,49.967638629043186,488.91329983548496,433.4751082643826
2025-01-14 13:00:00+01:00,41.15894738908069,451.6098774845415,445.41880257954216
2025-01-14 14:00:00+01:00,35.990804137662536,493.8371474854781,500.0101095542926
2025-01-14 15:00:00+01:00,44.39293696386874,457.9908883569784,395.5485377143544
2025-01-14 16:00:00+01:00,35.12573443653563,433.894367337908,453.83464356062234
2025-01-14 17:00:00+01:00,31.52733999272392,422.0330874037162,490.6760759130046
2025-01-14 18:00:00+01:00,28.31857295947119,398.72641809506854,466.97090292087535
2025-01-14 19:00:00+01:00,24.009121608209647,376.26509098121284,451.3952752538203
2025-01-14 20:00:00+01:00,33.028412372883025,417.44490957215515,491.96849905224013
2025-01-14 21:00:00+01:00,43.513707120127556,413.9261561927269,306.75457977392125
2025-01-14 22:00:00+01:00,39.68870436087403,488.34741328300845,475.8099604004285
2025-01-14 23:00:00+01:00,40.15313088700192,483.62381442310925,409.2124102675119
2025-01-15 00:00:00+01:00,40.017336155646824,495.66334770551964,351.1997085625918
2025-01-15 01:00:00+01:00,47.42851624116372,541.8449737720076,468.2914833816637
2025-01-15 02:00:00+01:00,37.20960968803181,592.8162072375637,511.4142806635625
2025-01-15 03:00:00+01:00,52.52397082215333,588.3693407675614,435.8589276740301
2025-01-15 04:00:00+01:00,40.35277666760326,599.6847001964346,490.3750807655616
2025-01-15 05:00:00+01:00,43.170576670212334,643.6499791087405,523.345266304847
